ID,Age,AgeCategory,Education,MaritalStatus,Income,IncomeCategory,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpending,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,AcceptedCampaign,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalTransactions
843,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,64722.0,50K-70K,1,0,47,303,0,280,60,147,15,805,0,0,0,0,0,0,No,4,8,2,11,25
4174,69,Elderly/Lansia (60+),Master,Together,55249.0,50K-70K,0,1,81,97,1,19,2,0,11,130,0,0,0,0,0,0,No,1,2,1,4,8
9757,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,84906.0,>70K,0,0,98,997,15,414,99,30,76,1631,0,1,0,1,1,0,Yes,1,5,6,12,24
6918,36,Adult/Dewasa (29-44),Bachelor/Diploma,Married,28691.0,<50K,1,0,56,5,4,13,8,0,4,34,0,0,0,0,0,0,No,1,1,0,3,5
286,73,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,44213.0,<50K,1,1,48,95,11,35,0,4,7,152,0,0,0,0,0,0,No,4,2,1,5,12
11086,41,Adult/Dewasa (29-44),HighSchool,Single with Child,25707.0,<50K,1,0,18,1,6,2,3,6,3,21,0,0,0,0,0,0,No,1,1,0,3,5
1921,58,Middle-age/Paruh baya (45-59),PhD,Married,59062.0,50K-70K,2,1,74,46,1,12,3,0,9,71,0,0,0,0,0,0,No,2,2,0,3,7
4138,63,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,76624.0,>70K,0,1,68,411,106,147,54,115,66,899,0,0,1,0,0,0,Yes,1,5,10,7,23
7718,78,Elderly/Lansia (60+),Master,Together,66000.0,50K-70K,0,0,36,244,51,270,101,0,45,711,0,0,0,0,0,0,No,1,1,3,5,10
1291,47,Middle-age/Paruh baya (45-59),PhD,Together,27683.0,<50K,1,0,90,152,9,121,12,12,45,351,0,0,0,0,0,0,No,4,6,2,4,16
6862,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,1730.0,<50K,0,0,65,1,1,3,1,1,1,8,0,0,0,0,0,0,No,15,0,0,0,15
4136,33,Adult/Dewasa (29-44),HighSchool,Single with Child,7500.0,<50K,1,0,63,10,17,18,8,26,40,119,0,0,0,0,0,0,No,4,3,2,2,11
803,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,40521.0,<50K,1,1,82,12,0,5,0,0,4,21,0,0,0,0,0,0,No,1,0,1,2,4
4298,52,Middle-age/Paruh baya (45-59),PhD,Together,20427.0,<50K,1,0,63,5,0,4,0,0,1,10,0,0,0,0,0,0,No,1,1,0,2,4
10833,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,65106.0,50K-70K,0,1,55,790,19,133,12,0,19,973,0,0,0,1,0,0,Yes,3,8,3,13,27
9606,60,Elderly/Lansia (60+),PhD,Married,69969.0,50K-70K,0,0,64,882,29,514,38,29,44,1536,1,0,0,0,1,1,Yes,1,4,2,6,13
8534,73,Elderly/Lansia (60+),Bachelor/Diploma,Married,67433.0,50K-70K,0,2,51,615,28,259,12,48,30,992,0,0,0,1,0,0,Yes,4,6,5,13,28
5153,58,Middle-age/Paruh baya (45-59),PhD,Married,77766.0,>70K,0,1,97,1004,59,265,115,59,27,1529,0,0,1,0,0,1,Yes,2,11,10,11,34
961,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,74716.0,>70K,0,1,92,133,27,421,13,195,71,860,0,0,0,0,0,0,No,2,7,3,5,17
5011,62,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,68118.0,50K-70K,0,1,51,595,23,123,10,23,154,928,0,0,0,0,0,0,No,2,8,9,4,23
6653,55,Middle-age/Paruh baya (45-59),PhD,Married,55158.0,50K-70K,1,1,72,293,0,87,4,11,23,418,0,0,0,0,0,1,Yes,4,7,2,5,18
9094,70,Elderly/Lansia (60+),Master,Married,62972.0,50K-70K,0,1,39,313,15,47,20,0,192,587,0,0,0,0,0,1,Yes,2,7,4,3,16
810,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,74190.0,>70K,0,1,49,151,81,86,168,91,64,641,0,0,0,0,0,0,No,2,4,2,11,19
5493,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,39356.0,<50K,1,1,21,15,0,2,0,0,6,23,0,0,1,0,0,0,Yes,1,1,0,2,4
2147,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,76653.0,>70K,0,0,91,736,63,946,219,189,126,2279,1,0,0,0,1,0,Yes,1,4,7,11,23
5107,52,Middle-age/Paruh baya (45-59),PhD,Divorced,35860.0,<50K,1,1,37,15,0,8,4,2,20,49,0,0,1,0,0,0,Yes,2,1,1,2,6
3979,42,Adult/Dewasa (29-44),PhD,Divorced,90687.0,>70K,0,0,98,982,17,672,23,34,51,1779,0,0,0,0,1,1,Yes,1,6,2,8,17
6049,43,Adult/Dewasa (29-44),Master,Together,73450.0,>70K,0,0,85,1142,51,415,90,69,37,1804,1,0,1,0,0,0,Yes,1,7,8,11,27
8147,65,Elderly/Lansia (60+),Bachelor/Diploma,Married,31454.0,<50K,1,1,40,28,0,11,0,0,9,48,0,0,0,0,0,0,No,3,2,0,3,8
1857,73,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,47139.0,<50K,1,1,2,46,0,12,0,2,23,83,0,0,0,0,0,1,Yes,2,2,1,2,7
3910,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,83829.0,>70K,0,0,78,897,161,430,186,161,27,1862,1,0,1,0,1,1,Yes,0,4,7,6,17
5207,62,Elderly/Lansia (60+),PhD,Married,53378.0,50K-70K,1,1,41,489,6,152,8,6,132,793,0,0,0,0,0,1,Yes,10,9,4,6,29
11114,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,19656.0,<50K,1,0,94,25,4,9,6,8,32,84,0,0,0,0,0,0,No,3,2,1,3,9
5429,77,Elderly/Lansia (60+),PhD,Married,45579.0,<50K,0,1,10,145,1,33,2,1,1,183,0,0,0,0,0,0,No,1,4,1,4,10
9400,67,Elderly/Lansia (60+),Master,Single,85485.0,>70K,0,0,73,630,26,611,44,18,54,1383,0,0,0,0,0,0,No,1,6,6,6,19
1740,81,Elderly/Lansia (60+),Bachelor/Diploma,Married,55956.0,50K-70K,0,0,22,760,38,104,50,9,38,999,0,0,0,1,0,0,Yes,2,7,3,4,16
7488,62,Elderly/Lansia (60+),Master,Single with Child,64191.0,50K-70K,0,1,30,420,15,186,151,38,15,825,0,0,0,0,0,0,No,3,5,3,13,24
195,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,38808.0,<50K,1,0,21,125,17,52,3,19,30,246,0,0,1,0,0,1,Yes,4,5,1,4,14
635,59,Middle-age/Paruh baya (45-59),Master,Married,57183.0,50K-70K,1,1,51,464,5,64,7,0,70,610,0,0,0,0,0,0,No,8,9,1,7,25
7527,57,Middle-age/Paruh baya (45-59),Master,Divorced,23748.0,<50K,1,0,97,6,6,29,12,15,8,76,0,0,0,0,0,0,No,3,2,1,3,9
10319,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,66303.0,50K-70K,0,1,56,1090,12,96,16,12,60,1286,0,0,0,1,0,0,Yes,4,3,4,11,22
2296,50,Middle-age/Paruh baya (45-59),Master,Married,37368.0,<50K,1,0,4,3,2,11,2,2,10,30,0,0,1,0,0,0,Yes,1,1,0,2,4
10637,61,Elderly/Lansia (60+),Bachelor/Diploma,Married,40800.0,<50K,1,2,77,24,0,27,8,30,10,99,0,0,0,0,0,0,No,2,3,0,3,8
2931,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,71847.0,>70K,0,0,95,737,21,106,55,63,210,1192,1,0,0,0,0,0,Yes,0,6,7,9,22
907,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,46149.0,<50K,0,1,36,254,6,71,4,0,27,362,0,0,0,0,0,0,No,5,5,1,7,18
3698,42,Adult/Dewasa (29-44),Bachelor/Diploma,Together,78687.0,>70K,0,0,13,817,185,687,145,55,241,2130,0,0,0,0,1,1,Yes,1,4,6,8,19
9516,54,Middle-age/Paruh baya (45-59),Master,Divorced,49118.0,<50K,0,0,90,620,54,239,99,98,119,1229,0,1,0,1,0,1,Yes,2,9,7,10,28
679,68,Elderly/Lansia (60+),PhD,Married,37633.0,<50K,1,1,49,13,4,20,0,0,1,38,0,0,0,0,0,0,No,2,1,0,3,6
7384,74,Elderly/Lansia (60+),Master,Together,39767.0,<50K,0,0,18,113,61,204,34,26,47,485,0,0,0,0,0,0,No,2,7,1,7,17
5043,74,Elderly/Lansia (60+),HighSchool,Married,26997.0,<50K,0,0,89,7,23,78,133,49,144,434,0,0,0,0,0,0,No,2,4,2,5,13
5267,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,33986.0,<50K,1,0,43,16,2,18,2,1,5,44,0,0,0,0,0,0,No,1,1,0,3,5
339,53,Middle-age/Paruh baya (45-59),PhD,Married,57091.0,50K-70K,0,1,82,462,0,24,6,0,4,496,0,0,0,1,0,1,Yes,2,9,2,5,18
2516,56,Middle-age/Paruh baya (45-59),Master,Married,46831.0,<50K,1,1,84,22,2,10,6,4,34,78,0,0,0,0,0,0,No,2,1,2,2,7
9010,53,Middle-age/Paruh baya (45-59),Master,Married,83151.0,>70K,0,0,80,968,147,842,137,42,210,2346,1,0,1,0,1,1,Yes,1,5,7,10,23
378,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,52531.0,50K-70K,0,0,68,283,112,151,51,72,125,794,0,0,0,0,0,0,No,2,7,2,10,21
4808,69,Elderly/Lansia (60+),Bachelor/Diploma,Married,15759.0,<50K,0,0,12,1,2,5,6,0,3,17,0,0,0,0,0,0,No,1,1,0,2,4
5068,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,22804.0,<50K,1,0,75,14,1,7,2,1,1,26,0,0,0,0,0,0,No,1,2,0,2,5
7628,52,Middle-age/Paruh baya (45-59),Master,Married,43050.0,<50K,1,0,10,30,5,24,6,3,8,76,0,0,0,0,0,0,No,2,2,0,4,8
7128,48,Middle-age/Paruh baya (45-59),PhD,Single with Child,42997.0,<50K,1,1,91,4,0,5,0,1,5,15,0,0,0,0,0,0,No,1,1,0,2,4
2811,62,Elderly/Lansia (60+),PhD,Single with Child,48918.0,<50K,1,1,21,52,0,9,0,0,1,62,0,0,0,0,0,0,No,2,1,0,4,7
3551,71,Elderly/Lansia (60+),Master,Together,60033.0,50K-70K,0,1,28,62,1,57,19,11,48,198,0,0,0,0,0,0,No,2,2,1,5,10
1663,47,Middle-age/Paruh baya (45-59),PhD,Together,34043.0,<50K,1,0,97,20,2,14,3,0,10,49,0,0,0,0,0,0,No,1,2,0,2,5
5543,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,57811.0,50K-70K,0,1,49,545,7,114,37,21,78,802,0,0,0,1,0,0,Yes,5,7,2,11,25
1577,79,Elderly/Lansia (60+),Bachelor/Diploma,Married,78569.0,>70K,0,0,14,558,79,622,207,175,95,1736,0,0,0,0,1,1,Yes,1,4,6,4,15
10641,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,7500.0,<50K,1,1,5,6,5,4,13,4,25,57,0,0,0,0,0,0,No,4,2,1,3,10
5336,54,Middle-age/Paruh baya (45-59),Master,Together,157733.0,>70K,1,0,37,39,1,9,2,0,8,59,0,0,0,0,0,0,No,0,1,0,1,2
6024,72,Elderly/Lansia (60+),Bachelor/Diploma,Together,94384.0,>70K,0,0,62,1111,24,790,160,45,172,2302,1,0,0,1,1,1,Yes,0,5,8,5,18
1878,40,Adult/Dewasa (29-44),Master,Married,23148.0,<50K,0,0,83,4,6,8,6,3,10,37,0,0,0,0,0,0,No,1,2,0,3,6
3099,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,44267.0,<50K,1,1,48,183,5,65,3,5,49,310,0,0,0,0,0,0,No,5,5,2,4,16
6055,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,71626.0,>70K,0,0,94,546,72,376,94,145,72,1305,0,0,0,1,0,0,Yes,1,5,5,8,19
5841,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,60894.0,50K-70K,0,1,61,606,7,155,10,0,54,832,0,0,0,0,0,0,No,5,10,3,8,26
3972,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,50200.0,50K-70K,1,1,70,266,6,51,8,6,64,401,0,0,0,0,0,0,No,6,7,1,5,19
4394,60,Elderly/Lansia (60+),PhD,Married,81051.0,>70K,0,0,43,1142,29,249,38,29,14,1501,0,0,0,1,1,0,Yes,1,5,5,12,23
5758,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,65169.0,50K-70K,0,0,23,1074,0,69,0,0,46,1189,1,1,1,0,1,1,Yes,1,10,4,13,28
6658,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,59868.0,50K-70K,0,1,37,771,51,154,54,10,154,1194,0,0,0,0,0,0,No,7,11,2,12,32
4603,65,Elderly/Lansia (60+),PhD,Married,65695.0,50K-70K,0,1,50,371,32,189,0,58,6,656,0,0,0,0,0,0,No,2,5,4,10,21
8427,69,Elderly/Lansia (60+),Master,Single,64857.0,50K-70K,0,0,78,556,14,717,210,0,43,1540,0,0,0,0,0,0,No,1,7,5,10,23
10260,60,Elderly/Lansia (60+),Master,Together,45143.0,<50K,0,1,74,202,5,74,11,5,14,311,0,0,0,0,0,0,No,3,6,1,5,15
7143,70,Elderly/Lansia (60+),Master,Together,74805.0,>70K,0,1,14,209,162,209,41,162,37,820,0,0,0,0,0,0,No,5,4,7,10,26
8789,36,Adult/Dewasa (29-44),Master,Married,59060.0,50K-70K,1,0,77,35,40,111,36,40,12,274,0,0,0,0,0,0,No,3,3,1,7,14
6197,63,Elderly/Lansia (60+),PhD,Single with Child,27238.0,<50K,1,1,39,37,0,17,0,0,3,57,0,0,0,0,0,0,No,3,3,0,3,9
4554,60,Elderly/Lansia (60+),Bachelor/Diploma,Together,47009.0,<50K,0,1,89,171,45,73,59,10,90,448,0,0,0,0,0,0,No,4,3,2,8,17
4937,52,Middle-age/Paruh baya (45-59),Master,Married,46094.0,<50K,1,1,62,12,2,20,3,2,5,44,0,0,0,0,0,0,No,1,1,0,3,5
1920,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,40321.0,<50K,1,1,59,44,4,21,6,0,27,102,0,0,0,0,0,0,No,2,3,0,3,8
8749,41,Adult/Dewasa (29-44),Bachelor/Diploma,Together,37235.0,<50K,1,0,68,20,2,9,4,6,20,61,0,0,0,0,0,0,No,1,1,1,2,5
1650,65,Elderly/Lansia (60+),Master,Married,81843.0,>70K,0,0,13,779,86,537,34,69,138,1643,0,0,0,0,0,0,No,1,5,9,12,27
10377,67,Elderly/Lansia (60+),Master,Together,46692.0,<50K,0,1,37,170,6,97,24,12,88,397,0,0,0,0,0,0,No,3,6,1,5,15
9206,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,77382.0,>70K,0,1,36,491,48,231,112,105,134,1121,0,0,0,0,1,0,Yes,2,5,7,12,26
10971,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,37774.0,<50K,2,0,28,173,8,107,7,2,176,473,0,0,1,0,0,1,Yes,4,7,2,3,16
6398,51,Middle-age/Paruh baya (45-59),HighSchool,Married,18393.0,<50K,1,0,2,7,10,13,16,0,4,50,0,0,0,0,0,0,No,2,3,0,3,8
9212,63,Elderly/Lansia (60+),Master,Married,72828.0,>70K,0,1,17,1205,0,235,19,14,205,1678,0,0,0,0,0,0,No,6,6,3,13,28
7937,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,24711.0,<50K,0,0,86,10,7,25,6,3,7,58,0,0,0,0,0,0,No,1,3,0,3,7
839,50,Middle-age/Paruh baya (45-59),PhD,Married,45503.0,<50K,1,0,54,97,4,44,6,1,18,170,0,0,0,0,0,0,No,1,3,1,4,9
4246,43,Adult/Dewasa (29-44),Master,Single,6560.0,<50K,0,0,2,67,11,26,4,3,262,373,0,0,0,0,0,0,No,0,1,0,1,2
158,80,Elderly/Lansia (60+),PhD,Together,71604.0,>70K,0,0,3,345,53,528,98,75,97,1196,0,0,1,0,0,1,Yes,1,8,3,5,17
4832,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,27244.0,<50K,1,0,84,6,5,17,3,24,46,101,0,0,0,0,0,0,No,2,2,2,2,8
5621,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,48752.0,<50K,1,1,8,73,57,100,71,15,0,316,0,0,0,0,0,1,Yes,5,6,1,5,17
1945,63,Elderly/Lansia (60+),Bachelor/Diploma,Married,71434.0,>70K,0,1,4,711,36,217,172,96,168,1400,1,0,0,1,0,0,Yes,3,7,4,7,21
5147,77,Elderly/Lansia (60+),Bachelor/Diploma,Single,90842.0,>70K,0,0,57,774,70,118,182,187,93,1424,0,0,0,0,0,0,No,1,4,9,13,27
2535,47,Middle-age/Paruh baya (45-59),Master,Married,88097.0,>70K,1,0,24,163,0,480,0,126,75,844,1,0,0,1,1,1,Yes,1,6,5,8,20
11039,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,51948.0,50K-70K,0,1,51,82,33,54,71,30,41,311,0,0,0,0,0,0,No,2,5,2,4,13
9495,43,Adult/Dewasa (29-44),Bachelor/Diploma,Together,71853.0,>70K,0,0,29,358,108,413,141,97,32,1149,0,0,0,0,0,0,No,1,2,8,6,17
9635,42,Adult/Dewasa (29-44),Master,Married,35876.0,<50K,0,0,13,66,2,40,4,3,14,129,0,0,0,0,0,0,No,1,3,1,3,8
2173,73,Elderly/Lansia (60+),Bachelor/Diploma,Widow,40049.0,<50K,0,1,23,13,6,7,0,3,3,32,0,0,0,0,0,0,No,1,1,0,3,5
942,43,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,39660.0,<50K,1,0,36,139,13,78,20,13,36,299,0,0,0,0,0,1,Yes,3,7,1,3,14
9386,63,Elderly/Lansia (60+),Bachelor/Diploma,Together,50127.0,50K-70K,0,1,88,274,0,21,4,6,15,320,0,0,0,1,0,0,Yes,1,5,1,6,13
5510,48,Middle-age/Paruh baya (45-59),Master,Married,43263.0,<50K,0,1,2,262,6,61,0,10,102,441,0,0,0,0,0,0,No,3,5,2,6,16
873,76,Elderly/Lansia (60+),Master,Married,62845.0,50K-70K,1,1,3,1099,0,45,0,0,34,1178,0,0,0,1,0,1,Yes,11,3,4,10,28
2253,35,Adult/Dewasa (29-44),Bachelor/Diploma,Married,18929.0,<50K,0,0,15,32,0,8,23,4,18,85,0,0,0,0,0,0,No,1,1,0,4,6
5181,43,Adult/Dewasa (29-44),HighSchool,Single with Child,24367.0,<50K,1,0,58,2,4,2,0,11,5,24,0,0,0,0,0,0,No,1,1,0,2,4
979,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,33249.0,<50K,1,0,11,6,10,21,19,14,42,112,0,0,0,0,0,0,No,2,2,1,3,8
10390,66,Elderly/Lansia (60+),Master,Married,26887.0,<50K,0,1,27,6,7,4,3,4,6,30,0,0,0,0,0,0,No,1,1,0,3,5
4698,42,Adult/Dewasa (29-44),PhD,Married,50150.0,50K-70K,0,0,32,135,46,92,65,61,11,410,0,0,0,0,0,0,No,2,5,2,7,16
7793,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,62061.0,50K-70K,0,1,12,641,7,84,0,30,38,800,0,0,0,1,0,0,Yes,3,10,4,7,24
1745,63,Elderly/Lansia (60+),PhD,Divorced,85696.0,>70K,0,0,88,714,76,395,116,0,12,1313,0,0,0,0,0,1,Yes,1,4,6,9,20
10590,69,Elderly/Lansia (60+),PhD,Together,76542.0,>70K,0,0,91,794,73,573,0,29,14,1483,0,0,0,0,0,0,No,1,4,8,10,23
5080,32,Adult/Dewasa (29-44),Bachelor/Diploma,Single,70515.0,>70K,0,0,12,420,0,452,182,64,140,1258,0,0,0,0,0,1,Yes,1,6,6,4,17
8369,38,Adult/Dewasa (29-44),Bachelor/Diploma,Together,18227.0,<50K,1,0,21,1,2,7,4,3,11,28,0,0,0,0,0,0,No,1,0,1,2,4
5232,60,Elderly/Lansia (60+),Bachelor/Diploma,Married,69139.0,50K-70K,0,1,23,86,12,75,33,15,6,227,0,0,0,0,0,0,No,1,4,1,5,11
2407,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,69109.0,50K-70K,0,0,10,823,25,459,124,29,95,1555,0,0,0,0,1,1,Yes,1,6,6,7,20
3834,63,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,69627.0,50K-70K,0,1,35,231,161,215,171,30,53,861,0,0,0,0,0,0,No,2,8,2,11,23
7912,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,38136.0,<50K,1,0,69,8,15,27,0,20,33,103,0,0,1,0,0,0,Yes,2,3,1,2,8
7712,79,Elderly/Lansia (60+),PhD,Single,62159.0,50K-70K,0,0,68,182,17,259,77,70,29,634,0,0,0,0,0,0,No,1,6,2,10,19
1065,62,Elderly/Lansia (60+),Bachelor/Diploma,Single,80695.0,>70K,0,0,85,557,129,984,193,37,18,1918,0,0,0,0,0,0,No,1,5,8,5,19
7275,54,Middle-age/Paruh baya (45-59),Master,Single with Child,33316.0,<50K,1,1,34,79,1,31,4,4,12,131,0,0,0,0,0,0,No,3,2,1,4,10
1343,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,58554.0,50K-70K,1,1,55,368,24,68,38,0,88,586,0,0,0,0,0,0,No,6,8,2,6,22
1384,33,Adult/Dewasa (29-44),HighSchool,Married,17256.0,<50K,1,0,10,6,4,14,8,8,22,62,0,0,1,0,0,0,Yes,2,2,1,2,7
9967,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,53034.0,50K-70K,1,1,30,160,15,196,15,11,50,447,0,0,0,0,0,0,No,8,6,1,7,22
6181,75,Elderly/Lansia (60+),Master,Together,52203.0,50K-70K,0,0,36,488,21,238,56,108,28,939,0,0,0,0,0,0,No,1,8,7,11,27
10507,48,Middle-age/Paruh baya (45-59),Master,Divorced,59601.0,50K-70K,0,1,14,691,7,69,0,7,23,797,0,0,0,1,0,0,Yes,4,2,2,7,15
2674,67,Elderly/Lansia (60+),Master,Single with Child,75154.0,>70K,0,1,79,543,10,205,160,143,82,1143,0,0,0,0,0,1,Yes,1,6,3,6,16
2698,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,47025.0,<50K,0,1,52,254,7,108,20,0,26,415,0,0,0,0,0,0,No,3,6,3,5,17
3231,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,37971.0,<50K,1,0,97,5,4,10,2,2,7,30,0,0,0,0,0,0,No,1,1,0,3,5
4096,57,Middle-age/Paruh baya (45-59),Master,Divorced,41335.0,<50K,1,0,24,112,19,21,16,14,5,187,0,0,0,0,0,0,No,3,4,1,4,12
10476,67,Elderly/Lansia (60+),Bachelor/Diploma,Married,67267.0,50K-70K,0,1,0,134,11,59,15,2,30,251,0,0,0,0,0,0,No,1,3,2,5,11
5948,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,57338.0,50K-70K,0,1,96,143,6,52,11,8,17,237,0,0,0,0,0,0,No,2,4,1,5,12
9140,65,Elderly/Lansia (60+),Master,Together,50523.0,50K-70K,1,1,89,51,4,24,4,7,1,91,0,0,0,0,0,0,No,2,2,0,4,8
10258,60,Elderly/Lansia (60+),Master,Single with Child,35791.0,<50K,2,1,94,27,0,5,0,0,3,35,0,0,0,0,0,0,No,2,1,0,3,6
5675,65,Elderly/Lansia (60+),PhD,Divorced,50611.0,50K-70K,0,1,98,459,0,24,6,0,4,493,0,0,0,1,0,0,Yes,6,4,5,7,22
4743,56,Middle-age/Paruh baya (45-59),PhD,Married,56242.0,50K-70K,0,1,72,689,8,167,11,8,88,971,0,0,0,0,0,0,No,5,8,4,11,28
8805,65,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,48904.0,<50K,0,1,1,283,10,38,0,13,27,371,0,0,0,0,0,0,No,4,7,2,4,17
1542,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,56243.0,50K-70K,1,2,26,347,0,35,4,3,7,396,0,0,0,0,0,0,No,6,4,2,8,20
6770,40,Adult/Dewasa (29-44),Bachelor/Diploma,Married,21355.0,<50K,1,0,5,5,13,14,0,5,31,68,0,0,1,0,0,1,Yes,2,2,1,2,7
8773,54,Middle-age/Paruh baya (45-59),Master,Together,57420.0,50K-70K,0,1,22,280,0,18,0,0,24,322,0,0,0,1,0,0,Yes,3,5,1,6,15
10475,55,Middle-age/Paruh baya (45-59),Master,Together,49605.0,<50K,0,1,39,187,5,65,26,20,14,317,0,0,0,0,0,0,No,2,4,2,6,14
10420,70,Elderly/Lansia (60+),Master,Divorced,46390.0,<50K,0,1,56,95,14,64,2,9,38,222,0,0,0,0,0,0,No,1,4,2,3,10
7514,69,Elderly/Lansia (60+),Master,Together,54342.0,50K-70K,1,1,74,84,10,34,11,10,28,177,0,0,0,0,0,0,No,4,3,1,4,12
2902,67,Elderly/Lansia (60+),Bachelor/Diploma,Together,51983.0,50K-70K,1,1,87,19,4,12,2,2,6,45,0,0,0,0,0,0,No,1,1,0,3,5
4345,61,Elderly/Lansia (60+),Master,Single with Child,49605.0,<50K,1,1,49,5,1,9,2,0,4,21,0,0,0,0,0,0,No,1,1,0,2,4
793,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,20895.0,<50K,1,0,24,18,3,17,3,0,4,45,0,0,0,0,0,0,No,1,2,0,3,6
10909,77,Elderly/Lansia (60+),Bachelor/Diploma,Married,92344.0,>70K,0,0,9,992,24,694,51,19,119,1899,0,0,1,0,1,0,Yes,0,5,10,5,20
3769,53,Middle-age/Paruh baya (45-59),PhD,Together,55185.0,50K-70K,1,0,17,25,1,13,0,0,3,42,0,0,0,0,0,0,No,1,1,0,3,5
8702,49,Middle-age/Paruh baya (45-59),Master,Together,26907.0,<50K,1,1,10,9,1,7,0,3,2,22,0,0,0,0,0,0,No,2,1,0,3,6
4791,45,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,44964.0,<50K,1,1,35,19,1,17,2,0,2,41,0,0,0,0,0,0,No,1,1,0,3,5
2963,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,75507.0,>70K,0,0,56,709,93,374,104,80,80,1440,0,0,0,0,0,0,No,1,8,6,6,21
8216,53,Middle-age/Paruh baya (45-59),Master,Married,53761.0,50K-70K,1,1,7,158,0,76,13,7,71,325,0,0,0,0,0,0,No,6,4,4,3,17
8140,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,22682.0,<50K,1,0,51,10,14,29,4,2,36,95,0,0,0,0,0,0,No,3,2,1,4,10
10146,53,Middle-age/Paruh baya (45-59),PhD,Together,38887.0,<50K,1,0,17,25,1,13,0,0,3,42,0,0,0,0,0,0,No,1,1,0,3,5
5289,50,Middle-age/Paruh baya (45-59),Master,Single with Child,41658.0,<50K,1,1,30,8,4,12,15,4,29,72,0,0,0,0,0,0,No,2,1,1,2,6
2587,53,Middle-age/Paruh baya (45-59),PhD,Married,29791.0,<50K,1,0,21,14,0,6,0,0,0,20,0,0,0,0,0,0,No,2,2,0,3,7
4405,69,Elderly/Lansia (60+),Master,Married,63915.0,50K-70K,0,2,2,622,7,115,30,0,15,789,0,0,0,0,0,0,No,2,6,3,12,23
